responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
29513,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1597792,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29560,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1597838.699999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29606,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1597885,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29668,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1597946.5,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29714,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1597992.900000006,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29760,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598039.199999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29806,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598084.900000006,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29868,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598146.599999994,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29915,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598193.400000006,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
29962,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598240.900000006,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30008,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598287.199999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30055,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598333.5,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30116,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598395.099999994,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30163,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598441.199999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30209,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598488,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30256,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598535.199999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30319,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598597.5,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30365,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598643.199999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30411,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598689.800000012,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30457,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598735.699999988,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30518,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598796.900000006,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30565,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598843.300000012,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30611,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598889.5,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30656,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598935.099999994,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30719,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1598997.5,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
30765,raw_position_sample,2,2,int,6,2,2,3,5, the ,737,138,1599043.800000012,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,intermediate,2,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,spotlight_PROLIFIC,,27,Brasil,Português,"Português, Espanhol, Inglês.",Espanhol|Inglês.,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:97|English:1|Espanhol:1|Inglês.:1,100,Português:40|English:10|Espanhol:40|Inglês.:10,100,22,4,High school,10,10,10,5,5,8,15,21,15,25,Duolingo,90,,,,,11,25,A1/A2,elementary|intermediate,intermediate|elementary,cambridge_0_14_elementary_intermediate,4,18,random,,121.921875,728.953125,141.921875,758.984375,1,5,,,,,,,,,,,,2026-08-09T14:44:16.058Z,6JLF6UDR,2026-08-09,2026-08-09,11:44:16,2026-08-09 11:44:16,,,,,,,,69ebf44cd93414ac1c1d6e2a,69ebf44cd93414ac1c1d6e2a,,,,
